warmup_steps,layer_index,parameter,shape,seeds,mean_gradient_nuclear_rank,mean_alignment_ratio_spectral_over_fro,mean_step_size_ratio_spectral_over_fro,mean_tail_accuracy_before,geomean_jvp_tail_drift_sq_ratio_spectral_over_fro,jvp_tail_drift_sq_ratio_ci95_low,jvp_tail_drift_sq_ratio_ci95_high,geomean_scaled_jvp_tail_drift_sq_ratio_spectral_over_fro,scaled_jvp_tail_drift_sq_ratio_ci95_low,scaled_jvp_tail_drift_sq_ratio_ci95_high,geomean_observed_tail_drift_sq_ratio_spectral_over_fro,observed_tail_drift_sq_ratio_ci95_low,observed_tail_drift_sq_ratio_ci95_high,spectral_less_observed_tail_drift_fraction
2000,1,conv1.weight,64x3x3x3,10,4.517854851916136,2.123093008471824,0.47208466950023775,0.46419999999999995,1.2471963745653378,1.2231448470701527,1.2717208435737353,0.27732409221789484,0.25605831876050617,0.3003559989644892,0.5193249296169766,0.4952540414381898,0.5445657378958259,1.0
2000,2,layer1.0.conv1.weight,64x64x3x3,10,13.717014479039666,3.697617620178126,0.271359818716415,0.46419999999999995,1.7488553562710343,1.6377847626501791,1.8674584883845098,0.12833932572998502,0.11441249545028132,0.1439613956850086,0.5063152131519797,0.46933361340318713,0.5462108141163745,1.0
2000,3,layer1.0.conv2.weight,64x64x3x3,10,16.648613657921096,4.073420717585299,0.24632235948311276,0.46419999999999995,1.7535693093904845,1.6834478465773728,1.8266115752192926,0.10603947789684835,0.0949197888153196,0.11846181932108771,0.4593186665655966,0.42919636731634225,0.4915550398871342,1.0
2000,4,layer1.1.conv1.weight,64x64x3x3,10,15.502728252766108,3.9327798148698427,0.2548819266912602,0.46419999999999995,1.6528073028237926,1.6035523691370264,1.7035751577840896,0.1071153935053945,0.09846126383135385,0.11653016708649883,0.3891494191986888,0.3605433727375754,0.4200251118549937,1.0
2000,5,layer1.1.conv2.weight,64x64x3x3,10,15.383387887948388,3.9140245300193954,0.2565917053836235,0.46419999999999995,1.5702264822358265,1.5069538788438115,1.6361557179217736,0.10293469611344706,0.09348415922989864,0.11334061033710367,0.36771992192940955,0.3464040197022468,0.3903474939465144,1.0
2000,6,layer2.0.conv1.weight,128x64x3x3,10,19.97201319963529,4.4552395953516335,0.22587660556506525,0.46419999999999995,1.932584311040665,1.8145319788801295,2.0583170551700998,0.09797523766839046,0.08591020257353685,0.11173465908150991,0.3035559458252668,0.27721723024484896,0.33239713189719566,1.0
2000,7,layer2.0.conv2.weight,128x128x3x3,10,24.047019598798737,4.891634053063457,0.20539697280898497,0.46419999999999995,2.0413627632391,1.9085940746346863,2.183367320752469,0.08572253371132842,0.07483674476059854,0.09819177476782416,0.2688031528297517,0.23832248293518427,0.3031822011978023,1.0
2000,8,layer2.0.downsample.0.weight,128x64x1x1,10,9.676777078632151,3.1061099305903577,0.32288289661663294,0.46419999999999995,1.3302714013674684,1.288985292842799,1.3728799010525143,0.1382864485952528,0.12445669379563941,0.1536529798589066,0.36223574528107877,0.3378818748014784,0.3883449955296757,1.0
2000,9,layer2.1.conv1.weight,128x128x3x3,10,23.16098812159873,4.803329536460511,0.20898311841306239,0.46419999999999995,2.027296175936221,1.9083052274257273,2.1537067162520187,0.08820492525629274,0.07957361183330697,0.0977724733139697,0.24182907572100254,0.2227212851829464,0.26257616920644566,1.0
2000,10,layer2.1.conv2.weight,128x128x3x3,10,17.347784656329303,4.157010808797411,0.24146605386328496,0.46419999999999995,2.1725804093543037,2.0459791657642783,2.307015493653335,0.12620166750236694,0.11352960120433181,0.14028817780935077,0.22841942666961998,0.20651487096809307,0.2526473480359635,1.0
2000,11,layer3.0.conv1.weight,256x128x3x3,10,21.933087115441563,4.677713967283603,0.214272730951837,0.46419999999999995,2.496999824052485,2.3597579109081592,2.642223633405929,0.11438171407050891,0.10220415886492143,0.12801021659988507,0.1811577873033838,0.16484759986714798,0.1990817210994061,1.0
2000,12,layer3.0.conv2.weight,256x256x3x3,10,22.017455941386082,4.688914417435208,0.21356897830342766,0.46419999999999995,2.8411168104276374,2.6719797144040784,3.0209603340101583,0.12940575748885197,0.11843105449437245,0.14139745814776386,0.17673192445514,0.15911912384300528,0.19629427542873146,1.0
2000,13,layer3.0.downsample.0.weight,256x128x1x1,10,9.78544479313074,3.1270730381014227,0.3200058027295521,0.46419999999999995,1.9465238924561468,1.8995718582482943,1.9946364479186616,0.19919552701706467,0.1875394371365577,0.21157607482160565,0.29123635063107617,0.27591062788199405,0.30741335547677323,1.0
2000,14,layer3.1.conv1.weight,256x256x3x3,10,20.12512099079118,4.48147483893117,0.22358695555165178,0.46419999999999995,2.9571570174240396,2.7904911598337314,3.133777218710591,0.14753731026091813,0.13944452449702763,0.15609976797253455,0.19625483509842978,0.17921256080372333,0.2149177497758944,1.0
2000,15,layer3.1.conv2.weight,256x256x3x3,10,13.429185337281476,3.661633030906972,0.2735306698296335,0.46419999999999995,2.879235046732599,2.7492143791831984,3.0154048797010367,0.21508223272159677,0.19922426185963527,0.23220247574615258,0.2408899636423791,0.22709748280722775,0.2555201135051061,1.0
2000,16,layer4.0.conv1.weight,512x256x3x3,10,10.682049443366129,3.2655027625715647,0.306715791147787,0.46419999999999995,2.2248863044336127,2.1077559543926943,2.3485257187104147,0.20897724052402278,0.19794769375694515,0.220621348135828,0.21740637542006458,0.20039304092268023,0.23586413907220968,1.0
2000,17,layer4.0.conv2.weight,512x512x3x3,10,11.11427200059443,3.33239857213742,0.3002891955141428,0.46419999999999995,2.6004606795803658,2.523811509027289,2.6794377162698235,0.2343326655068055,0.2254590933794331,0.243555481841273,0.2330686750139728,0.22766146768462417,0.23860430939511862,1.0
2000,18,layer4.0.downsample.0.weight,512x256x1x1,10,5.654602895496754,2.377301396802994,0.4208242507659638,0.46419999999999995,2.744740643235053,2.436898205457797,3.0914714376471486,0.485867230998533,0.4293748398718922,0.5497922659572101,0.4212123201833576,0.3945020138976713,0.44973108482094526,1.0
2000,19,layer4.1.conv1.weight,512x512x3x3,10,7.568494933788981,2.750675236051838,0.3636172686031417,0.46419999999999995,3.6906720356056915,3.5058325303325706,3.885256913030508,0.4878775283007095,0.46464938588227306,0.5122668615365764,0.5067135136886057,0.49070174322409615,0.5232477538548198,1.0
2000,20,layer4.1.conv2.weight,512x512x3x3,10,5.928801551198546,2.434664868366828,0.4107805180704279,0.46419999999999995,4.422298793039359,4.16640359430341,4.693910748746631,0.7461373535375965,0.7103010082068789,0.7837817262142198,0.7328470398371726,0.7010243489378096,0.7661143077438973,1.0
2000,21,fc.weight,10x512,10,4.807998084912784,2.1924906599822402,0.45619652016564655,0.46419999999999995,3.6628593695002003,3.5228578708330187,3.8084246519894136,0.7621389380139321,0.7389031640712905,0.7861053911808157,0.7621478473009798,0.738908471836206,0.7861181232663944,1.0
5000,1,conv1.weight,64x3x3x3,10,4.1538046696986735,2.036077773435645,0.4920767956509242,0.46060000000000006,1.2493579369538186,1.2244950216510295,1.27472568449065,0.30195004478475934,0.28049430825592403,0.32504698620241107,0.5896585292649594,0.5604868202020391,0.6203485409515613,1.0
5000,2,layer1.0.conv1.weight,64x64x3x3,10,12.153671216078202,3.482360156315128,0.28778058044417926,0.46060000000000006,1.9269068817076425,1.8321107541304487,2.02660790151549,0.159241841981805,0.14331364543996772,0.17694033362915382,0.5653254688940827,0.5236776459918792,0.6102855224514788,1.0
5000,3,layer1.0.conv2.weight,64x64x3x3,10,15.091726579378278,3.8776835254530035,0.2588515738482713,0.46060000000000006,1.7448636904685617,1.6583437999100548,1.835897537338578,0.11647474235839247,0.10178961980501927,0.13327847803578244,0.5129475991757704,0.47319796989916957,0.556036281297344,1.0
5000,4,layer1.1.conv1.weight,64x64x3x3,10,13.603294151063992,3.6858619647097077,0.27166010864757406,0.46060000000000006,1.6682651472210095,1.5973837891485922,1.742291752513488,0.12295670231379213,0.11578610263432347,0.13057137514706219,0.4252679340826029,0.3867955633857,0.4675669342632674,1.0
5000,5,layer1.1.conv2.weight,64x64x3x3,10,13.73798578110648,3.6946478922840975,0.2725184629754154,0.46060000000000006,1.697880674563428,1.575617986491897,1.8296305384749345,0.12521807001515867,0.10572621715979533,0.14830347173608774,0.4189156452088106,0.38401966625857464,0.456982631932579,1.0
5000,6,layer2.0.conv1.weight,128x64x3x3,10,17.189109163750167,4.128972786348479,0.24434881226960328,0.46060000000000006,2.0733976138855668,1.9907533587541892,2.1594727676142944,0.1226748995014798,0.10329281604319557,0.14569387827905514,0.3631268179111034,0.33425633002451166,0.3944909162275971,1.0
5000,7,layer2.0.conv2.weight,128x128x3x3,10,20.61974135599517,4.53067331380562,0.2217325767747516,0.46060000000000006,2.1553610247449706,2.0501656771438492,2.265954014731919,0.10548115955726754,0.0933879358671375,0.11914038915449446,0.32041806578877097,0.2946773202756943,0.3484073249606153,1.0
5000,8,layer2.0.downsample.0.weight,128x64x1x1,10,8.612518754064372,2.9304384684418574,0.34223939665000697,0.46060000000000006,1.3684125311642161,1.3081804462316917,1.4314178604651069,0.15981408724266438,0.142667641705687,0.17902127052674094,0.4091260834228148,0.38195100324516484,0.43823461835352817,1.0
5000,9,layer2.1.conv1.weight,128x128x3x3,10,20.339812986655122,4.498817908697119,0.22339294093079265,0.46060000000000006,2.22640661139441,2.045294661335918,2.4235561227266227,0.11055309541070393,0.09516961912582175,0.12842319867572208,0.29059804906329145,0.26988277915230224,0.3129033515389111,1.0
5000,10,layer2.1.conv2.weight,128x128x3x3,10,15.1222492720109,3.881245765349502,0.2586391391422035,0.46060000000000006,2.2441763639751,2.0887683833270354,2.4111469671915122,0.14954835234718927,0.13187085338320825,0.16959554834129006,0.27578877917556655,0.249724530902336,0.3045734051209221,1.0
5000,11,layer3.0.conv1.weight,256x128x3x3,10,19.01070961854003,4.350548795663263,0.2307817127173113,0.46060000000000006,2.5175168676147193,2.3969736209849115,2.64412220611773,0.13356025814791206,0.12080718806246299,0.14765961233460423,0.21173603173348565,0.1891950671757983,0.23696255829220977,1.0
5000,12,layer3.0.conv2.weight,256x256x3x3,10,19.370558592554875,4.395458752903534,0.22805930281378947,0.46060000000000006,2.906045045065434,2.731968886769876,3.0912130240012945,0.15078733033577668,0.14075714920127452,0.16153224982752606,0.20217004275028932,0.19086736639283022,0.21414203463955356,1.0
5000,13,layer3.0.downsample.0.weight,256x128x1x1,10,8.945512792751689,2.9883904519433435,0.3351540585249428,0.46060000000000006,2.02135189458379,1.9891714984139297,2.0540528984028517,0.22670539295496964,0.2114989675229983,0.24300513518714217,0.32727101434583605,0.31534663065113383,0.3396463016262366,1.0
5000,14,layer3.1.conv1.weight,256x256x3x3,10,17.71521483796324,4.204082499424507,0.23839067881646328,0.46060000000000006,2.8913844768663934,2.695991841556491,3.1009382388328612,0.16395779510544167,0.15531073890076313,0.17308628344762775,0.21790765858485575,0.2003814547838012,0.23696677779471154,1.0
5000,15,layer3.1.conv2.weight,256x256x3x3,10,12.253803128028618,3.4986771585470757,0.2861062832005271,0.46060000000000006,2.8479915105574496,2.65500763134507,3.0550027609894705,0.23289629401961306,0.21750464105813935,0.24937713284734658,0.26874255058672497,0.2524860637276052,0.28604572240381476,1.0
5000,16,layer4.0.conv1.weight,512x256x3x3,10,9.851198995644996,3.13700683771616,0.3190634209179155,0.46060000000000006,2.2886254969378403,2.172977679181854,2.410428195105096,0.23277638756957084,0.21836396257024634,0.2481400592485956,0.26363013849479033,0.24781047813564402,0.2804596901860608,1.0
5000,17,layer4.0.conv2.weight,512x512x3x3,10,10.302523477222035,3.208914231850744,0.31174410743231784,0.46060000000000006,2.7273839234979764,2.5225750052238562,2.948821363388996,0.2649629887450551,0.24685523743812704,0.28439901106942805,0.2789248687506921,0.26771972581794984,0.2905989917997093,1.0
5000,18,layer4.0.downsample.0.weight,512x256x1x1,10,5.387687109485028,2.3207015364662515,0.4310212498609335,0.46060000000000006,2.4161763234513707,2.1558750781296263,2.707906448397641,0.448752845959289,0.40068685882053967,0.5025847799185134,0.48398509197299244,0.45986884604728656,0.5093660317838095,1.0
5000,19,layer4.1.conv1.weight,512x512x3x3,10,7.22704970179961,2.6880744930396894,0.3720354067187759,0.46060000000000006,4.213958390505599,3.9139039775717324,4.537016088966401,0.5832211041455276,0.5428781128140686,0.6265621108899373,0.6013766196994506,0.5787931224275181,0.6248412856122478,1.0
5000,20,layer4.1.conv2.weight,512x512x3x3,10,5.702204737199531,2.3877977035418634,0.4188108537335965,0.46060000000000006,4.976462474682234,4.616669686341764,5.364295140106565,0.8728530395737794,0.8111419779292834,0.939259031616296,0.8678202537367797,0.831360468284624,0.9058790037848345,1.0
5000,21,fc.weight,10x512,10,4.817202382656399,2.194732783921926,0.45566965403457227,0.46060000000000006,4.049269933374979,3.8896147463780775,4.215478411738011,0.8407080078709883,0.8150685209300351,0.867154032267032,0.840701981218862,0.8150531236867617,0.8671579810998269,1.0
10000,1,conv1.weight,64x3x3x3,10,4.10608409844807,2.0230654498517433,0.49597588634239187,0.4568,1.2255893907529984,1.1936165757980275,1.2584186456375683,0.300451920291856,0.2755144414023923,0.3276465507491179,0.6044986247480948,0.5641291278346261,0.6477569926675725,1.0
10000,2,layer1.0.conv1.weight,64x64x3x3,10,12.424884528948965,3.5205369930578456,0.2847818765695312,0.4568,1.914897350988097,1.8100418042049575,2.0258271694624477,0.1548936124450781,0.137479215466403,0.174513879024493,0.6299656739049488,0.5916588645328605,0.670752648338754,1.0
