seed,layer_index,parameter,shape,warmup_steps,gradient_nuclear_rank,gradient_fro_norm,gradient_op_norm,alignment_ratio_spectral_over_fro,step_size_ratio_spectral_over_fro,jvp_tail_drift_sq_ratio_spectral_over_fro,scaled_jvp_tail_drift_sq_ratio_spectral_over_fro,observed_tail_drift_sq_ratio_spectral_over_fro,linearization_relative_error_diff_spectral_minus_fro,tail_loss_increase_diff_spectral_minus_fro,tail_accuracy_drop_diff_spectral_minus_fro,tail_margin_drop_diff_spectral_minus_fro,actual_head_loss_decrease_diff_spectral_minus_fro,tail_accuracy_before,tail_loss_before,spectral_less_jvp_tail_drift,spectral_less_scaled_jvp_tail_drift,spectral_less_observed_tail_drift
0,1,conv1.weight,64x3x3x3,2000,4.747095078874298,0.0005657665315084159,0.0005022096447646618,2.178774963875267,0.45897351336429676,1.2214623982222896,0.2573092266629978,0.5231451370319204,0.13824844360351562,-0.00016236305236816406,0.0,6.815791130065918e-05,0.0,0.461,2.067931652069092,False,True,True
0,2,layer1.0.conv1.weight,64x64x3x3,2000,12.476257472559006,0.0007687389152124524,0.00064275594195351,3.5321613037613706,0.2831127782683956,1.6861175018456094,0.13514710027642396,0.5992714286946209,0.4181908369064331,-0.000446319580078125,-0.0010000000000000009,-0.00020965933799743652,2.2817403078079224e-08,0.461,2.067931652069092,False,True,True
0,3,layer1.0.conv2.weight,64x64x3x3,2000,16.62192337933879,0.0006284527480602264,0.0005308719119057059,4.07701290464081,0.24527761461380543,1.6345694692816513,0.09833751815920157,0.5522127923450068,0.4537245035171509,-0.0006537437438964844,0.0,-0.0008160769939422607,4.656612873077393e-10,0.461,2.067931652069092,False,True,True
0,4,layer1.1.conv1.weight,64x64x3x3,2000,15.036468543004998,0.0005404505063779652,0.0004772141110152006,3.8776796826836955,0.25788617983729695,1.6196875765565617,0.10771776880630432,0.3609653813031538,0.311703085899353,-0.0005941390991210938,0.0,-0.0007216334342956543,-9.778887033462524e-09,0.461,2.067931652069092,False,True,True
0,5,layer1.1.conv2.weight,64x64x3x3,2000,15.502186661502455,0.0004908957052975893,0.0004336262063588947,3.937294065920723,0.2539815373851568,1.5729797977138043,0.10146761303692729,0.38520793688545635,0.31302428245544434,-0.0005891323089599609,0.0,-0.0010584890842437744,7.450580596923828e-09,0.461,2.067931652069092,False,True,True
0,6,layer2.0.conv1.weight,128x64x3x3,2000,18.89897115675365,0.0007589770248159766,0.0006892522214911878,4.347269234568446,0.23002946126461155,1.9028351452046899,0.10068576206998443,0.3906978495191563,0.45666980743408203,-0.0005609989166259766,0.0,-0.0006415247917175293,-6.51925802230835e-09,0.461,2.067931652069092,False,True,True
0,7,layer2.0.conv2.weight,128x128x3x3,2000,21.918835715986884,0.0006726117571815848,0.0006082559120841324,4.6817339314269315,0.21359607672006534,1.8450427012329722,0.0841769096589487,0.35294826495050824,0.4383975863456726,-0.0005733966827392578,0.0,-0.0007357001304626465,1.862645149230957e-09,0.461,2.067931652069092,False,True,True
0,8,layer2.0.downsample.0.weight,128x64x1x1,2000,9.427408879459856,0.0002873275661841035,0.00026752965641207993,3.0703901675978558,0.32569150675152075,1.2531512066793273,0.1329279781065106,0.41866981535327874,0.101715087890625,-0.0005764961242675781,0.0,-0.0008522272109985352,1.862645149230957e-09,0.461,2.067931652069092,False,True,True
0,9,layer2.1.conv1.weight,128x128x3x3,2000,25.60152062649094,0.0005892699700780213,0.0005237401346676052,5.05980906758102,0.19763591602836453,1.95377982884977,0.07631455169352372,0.2645371130228588,0.41172391176223755,-0.0007338523864746094,0.0,-0.0010837018489837646,2.7939677238464355e-09,0.461,2.067931652069092,False,True,True
0,10,layer2.1.conv2.weight,128x128x3x3,2000,15.838315361333198,0.0007303145830519497,0.000684532686136663,3.979714841579984,0.2512742846678408,2.0157324594051453,0.1272708477677699,0.2799421784106803,0.28073906898498535,-0.0006887912750244141,0.0,-0.001062631607055664,-9.778887033462524e-09,0.461,2.067931652069092,False,True,True
