warmup_steps,layer_index,parameter,shape,seeds,mean_gradient_nuclear_rank,mean_alignment_ratio_spectral_over_fro,mean_step_size_ratio_spectral_over_fro,mean_tail_accuracy_before,geomean_jvp_tail_drift_sq_ratio_spectral_over_fro,jvp_tail_drift_sq_ratio_ci95_low,jvp_tail_drift_sq_ratio_ci95_high,geomean_scaled_jvp_tail_drift_sq_ratio_spectral_over_fro,scaled_jvp_tail_drift_sq_ratio_ci95_low,scaled_jvp_tail_drift_sq_ratio_ci95_high,geomean_observed_tail_drift_sq_ratio_spectral_over_fro,observed_tail_drift_sq_ratio_ci95_low,observed_tail_drift_sq_ratio_ci95_high,spectral_less_observed_tail_drift_fraction
2000,1,conv1.weight,64x3x3x3,3,5.499418741812373,2.3423073792471687,0.42796275429730235,0.3136666666666667,1.1988682145461036,1.150920917863558,1.2488129927440879,0.2190418869553457,0.1645192446355845,0.2916336526297229,0.5701098883678337,0.4353803749018584,0.7465317766976742,1.0
2000,2,layer1.0.conv1.weight,64x64x1x1,3,13.0908908687798,3.613507391968811,0.27743160097772956,0.3136666666666667,1.2369298022914414,1.0947204491391442,1.397612821611113,0.09496925659891241,0.07164404134957325,0.125888483243747,0.7653648566814052,0.6561091559108906,0.8928138840399082,1.0
2000,3,layer1.0.conv2.weight,64x64x3x3,3,26.287862745589162,5.12347932882112,0.1954557462470228,0.3136666666666667,1.3006318470262581,1.2796641701158953,1.321943085540739,0.04961843001377255,0.039595561093552084,0.062178399018383054,0.7765575581669473,0.6265999845433559,0.962402898215338,1.0
2000,4,layer1.0.conv3.weight,256x64x1x1,3,28.863222157670993,5.372392351282365,0.18614069276598655,0.3136666666666667,1.1889908392613333,1.1605506091097988,1.2181280202263205,0.04119572494812767,0.0397537799055992,0.04268997207389475,0.8304731819117788,0.7340215719225837,0.9395986879080641,1.0
2000,5,layer1.0.downsample.0.weight,256x64x1x1,3,15.312517915248733,3.908682929632977,0.2564410076700922,0.3136666666666667,1.2004750421395027,1.1828824011177508,1.2183293330241893,0.07875895928274591,0.05888483102537624,0.1053407738340639,0.7828233782946961,0.6735828610769933,0.909780335896453,1.0
2000,6,layer1.1.conv1.weight,64x256x1x1,3,27.275883826409625,5.218159319970904,0.19197243936916927,0.3136666666666667,1.1232257415550748,1.095710626287258,1.1514318071066965,0.04132239872461047,0.03285493211719042,0.051972124923742154,0.7230284783564557,0.6455714659525321,0.8097789448347307,1.0
2000,7,layer1.1.conv2.weight,64x64x3x3,3,32.38758129455831,5.687774977251199,0.17602130839508642,0.3136666666666667,1.157655163659323,1.107611030289502,1.2099603934034568,0.03582597729124486,0.0303930581290025,0.042230059358456445,0.7152444034924188,0.6246887906280661,0.818927063206762,1.0
2000,8,layer1.1.conv3.weight,256x64x1x1,3,30.385702721964773,5.508784769554893,0.18176402059717703,0.3136666666666667,1.1713288243325064,1.1573169523020028,1.1855103409512178,0.03864824673692254,0.030870987511509247,0.04838481358204595,0.7598023542778973,0.6955850815777971,0.8299482448024124,1.0
2000,9,layer1.2.conv1.weight,64x256x1x1,3,26.62902919738882,5.146834091596246,0.19533225932837758,0.3136666666666667,1.0921160893255193,1.079770106876963,1.1046032344916294,0.0414470378553861,0.02638307790506301,0.06511207498864814,0.5965858786132472,0.4960954695310638,0.7174318904729564,1.0
2000,10,layer1.2.conv2.weight,64x64x3x3,3,33.894034322787086,5.816941048583511,0.1721991412849737,0.3136666666666667,1.1403758960010717,1.085573215214076,1.1979451647798771,0.033758910237718945,0.0253146036091994,0.04502002235674777,0.643749954763241,0.4857046591392175,0.853222213252213,1.0
