warmup_steps,layer_index,parameter,shape,seeds,mean_gradient_nuclear_rank,mean_alignment_ratio_spectral_over_fro,mean_step_size_ratio_spectral_over_fro,mean_tail_accuracy_before,geomean_jvp_tail_drift_sq_ratio_spectral_over_fro,jvp_tail_drift_sq_ratio_ci95_low,jvp_tail_drift_sq_ratio_ci95_high,geomean_scaled_jvp_tail_drift_sq_ratio_spectral_over_fro,scaled_jvp_tail_drift_sq_ratio_ci95_low,scaled_jvp_tail_drift_sq_ratio_ci95_high,geomean_observed_tail_drift_sq_ratio_spectral_over_fro,observed_tail_drift_sq_ratio_ci95_low,observed_tail_drift_sq_ratio_ci95_high,spectral_less_observed_tail_drift_fraction
2000,1,conv1.weight,64x3x3x3,2,4.800805305727326,2.188886487794865,0.45776856254171205,0.35650000000000004,1.2193654027002492,1.183072650875902,1.25677149598677,0.25500961772013503,0.07936187199457775,0.8194099193402653,0.537781154489967,0.09121801252604486,3.170520406175108,1.0
2000,2,layer1.0.conv1.weight,128x64x1x1,2,14.387704204176986,3.7868401892486014,0.26495174032870383,0.35650000000000004,1.2391859201377848,0.8241808269968122,1.8631612073082942,0.08670142784972074,0.013316891687616815,0.564481394571258,0.6605200441735262,0.04486305360212573,9.72485583848721,1.0
2000,3,layer1.0.conv2.weight,128x128x3x3,2,43.40316850551185,6.587326791763556,0.15184370455815033,0.35650000000000004,1.2123777726272893,1.0149488827926596,1.4482107310826804,0.027946375985175992,0.015729220965832708,0.049652804318874005,0.7058794581933316,0.12091678845024469,4.120733075079478,1.0
2000,4,layer1.0.conv3.weight,256x128x1x1,2,40.876847892021374,6.392615636135016,0.15647516743084333,0.35650000000000004,1.1884400739018441,0.950501013799332,1.4859424542960056,0.029090026869483494,0.01514309912853722,0.055882197962539217,0.742023692810168,0.09912937322466761,5.554349258758614,1.0
2000,5,layer1.0.downsample.0.weight,256x64x1x1,2,15.618860034869352,3.9434817933897053,0.2546942967368252,0.35650000000000004,1.17389607822253,1.081207123218584,1.27453100601488,0.0758174272361522,0.015325592218374184,0.3750773340959376,0.7915345204901912,0.2037240701775842,3.0753700168148996,1.0
2000,6,layer1.1.conv1.weight,128x256x1x1,2,40.99440562265933,6.401884229922214,0.1562445712912775,0.35650000000000004,1.1253286509793463,0.8165572185907221,1.5508583402159934,0.027464804930540244,0.013232787374049194,0.05700352378909336,0.6568652826449513,0.05580469401671075,7.731822692460729,1.0
2000,7,layer1.1.conv2.weight,128x128x3x3,2,54.53212808114942,7.38194272264281,0.13556475863758316,0.35650000000000004,1.1709700593195729,1.1061712905823367,1.2395646962605948,0.021504133925274473,0.010218430836427247,0.045254284466813774,0.6394691792861096,0.04653891783404932,8.7866424551383,1.0
2000,8,layer1.1.conv3.weight,256x128x1x1,2,48.695763552983166,6.976026651011174,0.14344028392691732,0.35650000000000004,1.1398383832073447,1.0880490458277141,1.1940928075024098,0.02343722857860425,0.012889062589863842,0.04261781488110118,0.7048782983829887,0.06504327426624024,7.6388130999915225,1.0
2000,9,layer1.2.conv1.weight,128x256x1x1,2,44.822338665421945,6.694625269727595,0.14938862562005695,0.35650000000000004,1.1023846788884288,1.0939558450533817,1.1108784561488803,0.024599397347015647,0.018912528514902098,0.03199626900017885,0.6068716128995799,0.040141551287010545,9.174861028913796,1.0
2000,10,layer1.2.conv2.weight,128x128x3x3,2,58.87059955977166,7.669630509187558,0.13049110985000514,0.35650000000000004,1.124252669307319,0.9435650569244564,1.3395409836015428,0.019128038000204874,0.007759879408262229,0.047150454084081986,0.5648926993192861,0.012449639402793958,25.631566619721998,1.0
2000,11,layer1.2.conv3.weight,256x128x1x1,2,48.949156230464354,6.990568689364706,0.14328997921431624,0.35650000000000004,1.1293414244280418,0.9562773140035816,1.3337261422520594,0.023148805224604174,0.006922492318148744,0.07740957428320651,0.5633076860383218,0.011829856208228002,26.823280314189,1.0
2000,12,layer2.0.conv1.weight,256x256x1x1,2,58.34332459297336,7.630223642507656,0.13134081828602118,0.35650000000000004,1.1384930691936366,0.796439495089877,1.6274512710544018,0.019597143704263326,0.004210099811975749,0.09122064998865632,0.5603964722499829,0.01687237054116342,18.612927291043903,1.0
2000,13,layer2.0.conv2.weight,256x256x3x3,2,110.46741916123858,10.505770055192666,0.09527202203813945,0.35650000000000004,1.1405040144814906,0.8408593046465863,1.5469287190621055,0.01034270883051152,0.0035491399169585948,0.030140154644680617,0.5996203026321837,0.04615125453230898,7.79056844656317,1.0
2000,14,layer2.0.conv3.weight,512x256x1x1,2,84.86422361668896,9.21183966500119,0.10856649483415555,0.35650000000000004,1.126628150221509,0.8629734807293855,1.470834292380264,0.013277921019223973,0.007917195998011122,0.022268387272089615,0.5875714185805375,0.017596000708272014,19.62037724688458,1.0
2000,15,layer2.0.downsample.0.weight,512x256x1x1,2,62.92058257539249,7.930834226991188,0.12613384047186443,0.35650000000000004,1.0745088124567694,0.9061293441528814,1.2741770206400678,0.01708923939149806,0.00897952600943857,0.03252310897846471,0.4671909780792149,0.0048718314116608374,44.801921814491685,1.0
2000,16,layer2.1.conv1.weight,256x512x1x1,2,80.11153320412218,8.950269173332595,0.1117372504558214,0.35650000000000004,1.122552364833039,1.106590448334254,1.1387445225910884,0.014014203853601673,0.011350785274720289,0.017302583468626464,0.5368990689896015,0.007103019753520306,40.58282537353734,1.0
2000,17,layer2.1.conv2.weight,256x256x3x3,2,118.18760084998598,10.870308944584446,0.09201635307593228,0.35650000000000004,1.13093037961456,0.7985717336354695,1.6016138183510633,0.009573241833405287,0.004537096590934361,0.020199472804696757,0.5956783736785567,0.014062523389206024,25.232507356445673,1.0
2000,18,layer2.1.conv3.weight,512x256x1x1,2,88.97966738971391,9.428309076477827,0.10616829054986199,0.35650000000000004,1.1193027357980343,1.0252188307923396,1.222020681571669,0.012604003836627435,0.0051955021779895635,0.030576623254384136,0.4963226364256025,0.006928305152632848,35.55503893110852,1.0
2000,19,layer2.2.conv1.weight,256x512x1x1,2,77.34514662787993,8.789120821821205,0.1139206474598645,0.35650000000000004,1.1077631560710224,1.0720113152650845,1.1447073295536887,0.01435833059899666,0.005634042824649754,0.03659213534694778,0.4365359365687034,0.003364583176791314,56.6381075761215,1.0
2000,20,layer2.2.conv2.weight,256x256x3x3,2,114.94959707513905,10.718514231561748,0.09335071021478906,0.35650000000000004,1.1224757378728976,1.0014982905916678,1.2580668324146096,0.009775972442673298,0.005938950655656367,0.016092007282277287,0.48886434384941296,0.006342843936512959,37.67842139573489,1.0
2000,21,layer2.2.conv3.weight,512x256x1x1,2,88.24738874419853,9.390838016943519,0.10656198575282014,0.35650000000000004,1.1672134265310932,1.1625074961329027,1.171938406940562,0.013244885603258202,0.006768925215336766,0.025916521318025604,0.4338451404883485,0.011535599098235141,16.3165869689552,1.0
2000,22,layer2.3.conv1.weight,256x512x1x1,2,78.29946799553682,8.844678499948841,0.11316585917890655,0.35650000000000004,1.1198544538730049,1.031635461458332,1.2156173810528303,0.014328308035283158,0.0072097914822294275,0.028475221739766094,0.3788985279658423,0.008707603643469288,16.487210531493968,1.0
2000,23,layer2.3.conv2.weight,256x256x3x3,2,112.53353962017457,10.60381416848369,0.09438639808651027,0.35650000000000004,1.1554497834967052,0.9943825156078083,1.342606271960178,0.010284859876344308,0.004209022792384803,0.025131330452146057,0.43975312169530345,0.008457270774686622,22.865864555215207,1.0
2000,24,layer2.3.conv3.weight,512x256x1x1,2,79.16099001501689,8.892178957497467,0.1125891322097194,0.35650000000000004,1.2178932850823116,1.063732981022325,1.39439509755828,0.015420468419898909,0.005663255188429624,0.041988368593193666,0.32094832964752823,0.006521799054593476,15.794388855171384,1.0
2000,25,layer3.0.conv1.weight,512x512x1x1,2,90.04041907047471,9.484583615765274,0.10553846161166007,0.35650000000000004,1.185108293970672,1.1799495496789278,1.1902895923137102,0.013187137959789265,0.005906714110746527,0.029441175636742697,0.2403562477111922,0.0012146909012196374,47.5603511607748,1.0
2000,26,layer3.0.conv2.weight,512x512x3x3,2,174.2665993242125,13.201281156287852,0.07575158703038609,0.35650000000000004,1.1973644847746776,0.7310176408640062,1.9612135593680455,0.006870716771984948,0.003766016699304058,0.012534928209309015,0.42384469313293305,0.0018738702254339555,95.86807104283204,1.0
